dt , barometer (mbar), pressure (mbar), altimeter (mbar), inTemp (C), outTemp (C), inHumidity	 (%), outHumidity	 (%), rainRate (mm/hour), rain (mm), dewpoint (C), windchill (C), heatindex (C), ET (mm), rxCheckPercent	 (%), windSpeed (m/s), windDir (grad), windGust (m/s), windGustDir (grad)
2023-11-21 14:20:00, 977.064, 977.064, 976.764, 28.6, 0.1, 9, 63, 0.0, 0.0, -6.1, -3.8, 0.1, 0.0, 90, 3.6, 270.0, 5.4, 270.0
2023-11-21 14:21:00, 977.098, 977.098, 976.798, 28.6, 0.1, 9, 63, 0.0, 0.0, -6.1, -4.5, 0.1, 0.0, 81, 4.5, 270.0, 6.7, 292.5
2023-11-21 14:22:00, 977.098, 977.098, 976.798, 28.6, 0.1, 9, 63, 0.0, 0.0, -6.1, 0.1, 0.1, 0.0, 81, 1.3, 270.0, 2.7, 315.0
2023-11-21 14:23:00, 977.098, 977.098, 976.798, 28.6, 0.2, 10, 62, 0.0, 0.0, -6.2, -2.5, 0.2, 0.0, 85, 2.2, 315.0, 4.0, 337.5
2023-11-21 14:24:00, 977.064, 977.064, 976.764, 28.6, 0.1, 9, 63, 0.0, 0.0, -6.1, -3.1, 0.1, 0.0, 85, 2.7, 292.5, 5.4, 292.5
2023-11-21 14:25:00, 977.132, 977.132, 976.832, 28.7, 0.1, 9, 63, 0.0, 0.0, -6.1, -2.1, 0.1, 0.0, 85, 1.8, 247.5, 2.7, 225.0
2023-11-21 14:26:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 63, 0.0, 0.0, -6.1, 0.1, 0.1, 0.0, 90, 0.9, 270.0, 1.3, 247.5
2023-11-21 14:27:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 63, 0.0, 0.0, -6.1, 0.1, 0.1, 0.0, 81, 1.3, 270.0, 1.8, 270.0
2023-11-21 14:28:00, 976.996, 976.996, 976.696, 28.7, 0.1, 9, 63, 0.0, 0.0, -6.1, 0.1, 0.1, 0.0, 77, 0.9, 270.0, 1.3, 270.0
2023-11-21 14:29:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 63, 0.0, 0.0, -6.1, 0.1, 0.1, 0.0, 85, 0.9, 270.0, 1.8, 270.0
2023-11-21 14:30:00, 977.132, 977.132, 976.832, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -3.1, 0.1, 0.0, 81, 2.7, 270.0, 4.0, 270.0
2023-11-21 14:31:00, 977.098, 977.098, 976.798, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -2.1, 0.1, 0.0, 90, 1.8, 270.0, 4.5, 247.5
2023-11-21 14:32:00, 977.132, 977.132, 976.832, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -2.7, 0.1, 0.0, 85, 2.2, 292.5, 2.7, 292.5
2023-11-21 14:33:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -4.2, 0.1, 0.0, 85, 4.0, 292.5, 5.8, 292.5
2023-11-21 14:34:00, 977.064, 977.064, 976.764, 28.7, 0.1, 10, 63, 0.0, 0.0, -6.1, -3.5, 0.1, 0.0, 81, 3.1, 270.0, 4.5, 225.0
2023-11-21 14:35:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 63, 0.0, 0.0, -6.1, -3.8, 0.1, 0.0, 81, 3.6, 270.0, 5.4, 247.5
2023-11-21 14:36:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 63, 0.0, 0.0, -6.1, -3.5, 0.1, 0.0, 94, 3.1, 247.5, 4.5, 247.5
2023-11-21 14:37:00, 977.741, 977.741, 977.441, 28.7, 0.2, 9, 63, 0.0, 0.0, -6.0, -2.5, 0.2, 0.0, 81, 2.2, 225.0, 2.7, 225.0
2023-11-21 14:38:00, 977.064, 977.064, 976.764, 28.7, 0.2, 9, 63, 0.0, 0.0, -6.0, -3.8, 0.2, 0.0, 85, 3.6, 247.5, 6.7, 270.0
2023-11-21 14:39:00, 977.233, 977.233, 976.933, 28.7, 0.2, 9, 63, 0.0, 0.0, -6.0, -5.5, 0.2, 0.0, 81, 6.7, 270.0, 8.9, 292.5
2023-11-21 14:40:00, 977.132, 977.132, 976.832, 28.7, 0.2, 8, 63, 0.0, 0.0, -6.0, -3.3, 0.2, 0.0, 81, 3.1, 292.5, 4.0, 292.5
2023-11-21 14:41:00, 977.098, 977.098, 976.798, 28.7, 0.2, 9, 64, 0.0, 0.0, -5.8, -2.9, 0.2, 0.0, 90, 2.7, 315.0, 4.9, 315.0
2023-11-21 14:42:00, 977.098, 977.098, 976.798, 28.7, 0.2, 9, 64, 0.0, 0.0, -5.8, -3.8, 0.2, 0.0, 85, 3.6, 315.0, 5.8, 292.5
2023-11-21 14:43:00, 976.996, 976.996, 976.696, 28.7, 0.2, 10, 64, 0.0, 0.0, -5.8, -4.4, 0.2, 0.0, 85, 4.5, 292.5, 6.3, 292.5
2023-11-21 14:44:00, 976.996, 976.996, 976.696, 28.7, 0.1, 10, 64, 0.0, 0.0, -5.9, -4.7, 0.1, 0.0, 81, 4.9, 270.0, 5.8, 270.0
2023-11-21 14:45:00, 977.098, 977.098, 976.798, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -4.2, 0.1, 0.0, 85, 4.0, 270.0, 5.8, 270.0
2023-11-21 14:46:00, 977.098, 977.098, 976.798, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -3.1, 0.1, 0.0, 85, 2.7, 270.0, 4.0, 270.0
2023-11-21 14:47:00, 977.098, 977.098, 976.798, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -2.6, 0.1, 0.0, 85, 2.2, 270.0, 4.0, 292.5
2023-11-21 14:48:00, 977.098, 977.098, 976.798, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -3.5, 0.1, 0.0, 85, 3.1, 270.0, 4.5, 225.0
2023-11-21 14:49:00, 977.200, 977.200, 976.900, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -3.1, 0.1, 0.0, 81, 2.7, 225.0, 4.5, 225.0
2023-11-21 14:50:00, 976.996, 976.996, 976.696, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -2.6, 0.1, 0.0, 85, 2.2, 202.5, 4.9, 270.0
2023-11-21 14:51:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 64, 0.0, 0.0, -5.9, -2.6, 0.1, 0.0, 77, 2.2, 270.0, 2.7, 270.0
2023-11-21 14:52:00, 977.030, 977.030, 976.730, 28.7, 0.1, 9, 65, 0.0, 0.0, -5.7, -2.6, 0.1, 0.0, 90, 2.2, 270.0, 5.8, 270.0
2023-11-21 14:53:00, 976.929, 976.929, 976.629, 28.7, 0.1, 9, 65, 0.0, 0.0, -5.7, -3.1, 0.1, 0.0, 85, 2.7, 270.0, 3.1, 292.5
2023-11-21 14:54:00, 977.030, 977.030, 976.730, 28.7, 0.1, 9, 65, 0.0, 0.0, -5.7, -3.5, 0.1, 0.0, 77, 3.1, 270.0, 5.8, 292.5
2023-11-21 14:55:00, 977.098, 977.098, 976.798, 28.7, 0.1, 9, 65, 0.0, 0.0, -5.7, -3.5, 0.1, 0.0, 85, 3.1, 292.5, 4.5, 270.0
2023-11-21 14:56:00, 977.064, 977.064, 976.764, 28.7, 0.1, 9, 65, 0.0, 0.0, -5.7, -2.7, 0.1, 0.0, 77, 2.2, 270.0, 3.1, 270.0
2023-11-21 14:57:00, 976.963, 976.963, 976.663, 28.7, 0.1, 9, 65, 0.0, 0.0, -5.7, 0.1, 0.1, 0.0, 90, 0.9, 270.0, 2.7, 270.0
2023-11-21 14:58:00, 976.929, 976.929, 976.629, 28.7, 0.0, 9, 65, 0.0, 0.0, -5.8, 0.0, 0.0, 0.0, 90, 0.4, 270.0, 0.9, 270.0
2023-11-21 14:59:00, 976.929, 976.929, 976.629, 28.7, 0.0, 9, 65, 0.0, 0.0, -5.8, -2.2, 0.0, 0.0, 81, 1.8, 270.0, 2.2, 270.0
2023-11-21 15:00:00, 976.996, 976.996, 976.696, 28.7, 0.0, 9, 65, 0.0, 0.0, -5.8, -2.2, 0.0, 0.0, 85, 1.8, 247.5, 3.6, 292.5
2023-11-21 15:01:00, 976.895, 976.895, 976.595, 28.8, 0.0, 9, 65, 0.0, 0.0, -5.8, -3.2, 0.0, 0.0, 81, 2.7, 315.0, 4.0, 315.0
2023-11-21 15:02:00, 976.827, 976.827, 976.527, 28.8, 0.1, 10, 65, 0.0, 0.0, -5.7, 0.1, 0.1, 0.0, 85, 1.3, 315.0, 1.8, 292.5
2023-11-21 15:03:00, 976.929, 976.929, 976.629, 28.8, 0.1, 9, 65, 0.0, 0.0, -5.7, -3.1, 0.1, 0.0, 85, 2.7, 270.0, 3.1, 292.5
2023-11-21 15:04:00, 976.996, 976.996, 976.696, 28.8, 0.1, 9, 65, 0.0, 0.0, -5.7, -3.1, 0.1, 0.0, 85, 2.7, 270.0, 4.5, 202.5
2023-11-21 15:05:00, 976.861, 976.861, 976.561, 28.8, 0.1, 9, 65, 0.0, 0.0, -5.7, -3.5, 0.1, 0.0, 85, 3.1, 202.5, 4.5, 202.5
2023-11-21 15:06:00, 976.759, 976.759, 976.459, 28.8, 0.1, 9, 64, 0.0, 0.0, -5.9, -2.1, 0.1, 0.0, 81, 1.8, 270.0, 3.1, 202.5
2023-11-21 15:07:00, 976.759, 976.759, 976.459, 28.8, 0.1, 9, 65, 0.0, 0.0, -5.7, -3.1, 0.1, 0.0, 85, 2.7, 270.0, 5.8, 247.5
2023-11-21 15:08:00, 976.861, 976.861, 976.561, 28.8, 0.1, 9, 64, 0.0, 0.0, -5.9, -3.5, 0.1, 0.0, 90, 3.1, 202.5, 4.0, 202.5
2023-11-21 15:09:00, 976.963, 976.963, 976.663, 28.8, 0.2, 9, 65, 0.0, 0.0, -5.6, -4.1, 0.2, 0.0, 77, 4.0, 270.0, 5.8, 270.0
2023-11-21 15:10:00, 976.929, 976.929, 976.629, 28.7, 0.2, 9, 64, 0.0, 0.0, -5.8, -2.5, 0.2, 0.0, 85, 2.2, 270.0, 3.6, 247.5
2023-11-21 15:11:00, 976.827, 976.827, 976.527, 28.7, 0.2, 9, 64, 0.0, 0.0, -5.8, -2.5, 0.2, 0.0, 85, 2.2, 292.5, 3.6, 292.5
2023-11-21 15:12:00, 976.963, 976.963, 976.663, 28.7, 0.2, 9, 65, 0.0, 0.0, -5.6, -3.0, 0.2, 0.0, 81, 2.7, 292.5, 4.0, 292.5
2023-11-21 15:13:00, 976.895, 976.895, 976.595, 28.8, 0.2, 9, 65, 0.0, 0.0, -5.6, -3.0, 0.2, 0.0, 90, 2.7, 292.5, 3.6, 292.5
2023-11-21 15:14:00, 976.929, 976.929, 976.629, 28.8, 0.2, 9, 65, 0.0, 0.0, -5.6, -3.4, 0.2, 0.0, 85, 3.1, 270.0, 4.0, 270.0
2023-11-21 15:15:00, 976.996, 976.996, 976.696, 28.8, 0.2, 9, 64, 0.0, 0.0, -5.8, -3.4, 0.2, 0.0, 81, 3.1, 270.0, 4.9, 315.0
2023-11-21 15:16:00, 976.929, 976.929, 976.629, 28.8, 0.2, 9, 64, 0.0, 0.0, -5.8, -4.7, 0.2, 0.0, 81, 4.9, 292.5, 7.2, 315.0
2023-11-21 15:17:00, 976.624, 976.624, 976.324, 28.8, 0.2, 10, 65, 0.0, 0.0, -5.6, -4.7, 0.2, 0.0, 90, 4.9, 270.0, 5.8, 292.5
2023-11-21 15:18:00, 976.963, 976.963, 976.663, 28.8, 0.2, 10, 65, 0.0, 0.0, -5.6, -4.3, 0.2, 0.0, 85, 4.5, 292.5, 5.4, 270.0
2023-11-21 15:19:00, 976.996, 976.996, 976.696, 28.8, 0.2, 10, 65, 0.0, 0.0, -5.6, -4.8, 0.2, 0.0, 85, 5.4, 225.0, 11.2, 270.0
2023-11-21 15:20:00, 976.895, 976.895, 976.595, 28.8, 0.3, 9, 64, 0.0, 0.0, -5.7, 0.3, 0.3, 0.0, 85, 1.3, 225.0, 2.2, 225.0
2023-11-21 15:21:00, 976.827, 976.827, 976.527, 28.8, 0.3, 9, 64, 0.0, 0.0, -5.7, -2.3, 0.3, 0.0, 81, 2.2, 225.0, 4.0, 315.0
2023-11-21 15:22:00, 976.793, 976.793, 976.493, 28.8, 0.3, 10, 64, 0.0, 0.0, -5.7, -3.6, 0.3, 0.0, 85, 3.6, 180.0, 4.9, 202.5
2023-11-21 15:23:00, 976.895, 976.895, 976.595, 28.8, 0.3, 9, 64, 0.0, 0.0, -5.7, -2.3, 0.3, 0.0, 85, 2.2, 180.0, 4.0, 337.5
2023-11-21 15:24:00, 976.827, 976.827, 976.527, 28.8, 0.4, 9, 64, 0.0, 0.0, -5.6, -3.1, 0.4, 0.0, 90, 3.1, 315.0, 4.5, 337.5
2023-11-21 15:25:00, 976.895, 976.895, 976.595, 28.8, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.9, 0.3, 0.0, 81, 4.0, 292.5, 5.8, 292.5
2023-11-21 15:26:00, 976.996, 976.996, 976.696, 28.8, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.2, 0.3, 0.0, 85, 3.1, 270.0, 4.5, 270.0
2023-11-21 15:27:00, 976.929, 976.929, 976.629, 28.8, 0.3, 9, 65, 0.0, 0.0, -5.5, 0.3, 0.3, 0.0, 85, 0.9, 292.5, 1.8, 292.5
2023-11-21 15:28:00, 976.929, 976.929, 976.629, 28.8, 0.3, 10, 65, 0.0, 0.0, -5.5, -2.9, 0.3, 0.0, 81, 2.7, 292.5, 3.6, 292.5
2023-11-21 15:29:00, 976.861, 976.861, 976.561, 28.9, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.2, 0.3, 0.0, 90, 4.5, 270.0, 7.6, 270.0
2023-11-21 15:30:00, 977.064, 977.064, 976.764, 28.9, 0.3, 9, 65, 0.0, 0.0, -5.5, -4.0, 0.3, 0.0, 85, 4.0, 270.0, 5.8, 270.0
2023-11-21 15:31:00, 976.996, 976.996, 976.696, 28.9, 0.3, 9, 65, 0.0, 0.0, -5.5, -3.3, 0.3, 0.0, 85, 3.1, 292.5, 4.9, 292.5
2023-11-21 15:32:00, 977.030, 977.030, 976.730, 28.9, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.9, 0.3, 0.0, 81, 4.0, 292.5, 6.3, 292.5
2023-11-21 15:33:00, 976.996, 976.996, 976.696, 28.9, 0.3, 10, 65, 0.0, 0.0, -5.5, -2.3, 0.3, 0.0, 81, 2.2, 270.0, 4.9, 270.0
2023-11-21 15:34:00, 976.929, 976.929, 976.629, 28.9, 0.3, 10, 65, 0.0, 0.0, -5.5, -2.3, 0.3, 0.0, 94, 2.2, 315.0, 2.7, 292.5
2023-11-21 15:35:00, 976.996, 976.996, 976.696, 28.9, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.7, 0.3, 0.0, 81, 5.4, 292.5, 8.0, 315.0
2023-11-21 15:36:00, 976.929, 976.929, 976.629, 28.9, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.9, 0.3, 0.0, 85, 4.0, 292.5, 6.3, 292.5
2023-11-21 15:37:00, 977.030, 977.030, 976.730, 28.9, 0.3, 10, 66, 0.0, 0.0, -5.3, -3.9, 0.3, 0.0, 85, 4.0, 315.0, 6.3, 315.0
2023-11-21 15:38:00, 977.064, 977.064, 976.764, 28.9, 0.3, 10, 66, 0.0, 0.0, -5.3, -3.2, 0.3, 0.0, 81, 3.1, 292.5, 3.6, 315.0
2023-11-21 15:39:00, 977.098, 977.098, 976.798, 28.9, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.2, 0.3, 0.0, 90, 3.1, 292.5, 4.0, 292.5
2023-11-21 15:40:00, 977.132, 977.132, 976.832, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.2, 0.3, 0.0, 85, 4.5, 292.5, 8.9, 292.5
2023-11-21 15:41:00, 977.233, 977.233, 976.933, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.5, 0.3, 0.0, 85, 4.9, 315.0, 7.2, 270.0
2023-11-21 15:42:00, 977.166, 977.166, 976.866, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.9, 0.3, 0.0, 81, 4.0, 315.0, 6.3, 292.5
2023-11-21 15:43:00, 977.064, 977.064, 976.764, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.2, 0.3, 0.0, 85, 3.1, 315.0, 5.4, 337.5
2023-11-21 15:44:00, 976.963, 976.963, 976.663, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.9, 0.3, 0.0, 85, 4.0, 315.0, 5.8, 292.5
2023-11-21 15:45:00, 977.030, 977.030, 976.730, 29.0, 0.3, 11, 66, 0.0, 0.0, -5.3, -5.4, 0.3, 0.0, 81, 6.7, 270.0, 8.9, 270.0
2023-11-21 15:46:00, 977.098, 977.098, 976.798, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -5.2, 0.3, 0.0, 81, 6.3, 270.0, 8.9, 270.0
2023-11-21 15:47:00, 977.098, 977.098, 976.798, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.9, 0.3, 0.0, 81, 4.0, 270.0, 5.8, 270.0
2023-11-21 15:48:00, 977.166, 977.166, 976.866, 29.0, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.2, 0.3, 0.0, 85, 3.1, 270.0, 4.9, 270.0
2023-11-21 15:49:00, 977.200, 977.200, 976.900, 29.0, 0.4, 10, 65, 0.0, 0.0, -5.4, -4.4, 0.4, 0.0, 81, 4.9, 315.0, 6.7, 315.0
2023-11-21 15:50:00, 977.166, 977.166, 976.866, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.9, 0.3, 0.0, 90, 5.8, 292.5, 8.0, 270.0
2023-11-21 15:51:00, 977.166, 977.166, 976.866, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.9, 0.3, 0.0, 85, 5.8, 270.0, 8.0, 270.0
2023-11-21 15:52:00, 977.166, 977.166, 976.866, 29.1, 0.4, 10, 65, 0.0, 0.0, -5.4, -4.4, 0.4, 0.0, 81, 4.9, 270.0, 6.7, 270.0
2023-11-21 15:53:00, 977.233, 977.233, 976.933, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.6, 0.3, 0.0, 85, 3.6, 270.0, 4.9, 270.0
2023-11-21 15:54:00, 977.233, 977.233, 976.933, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.2, 0.3, 0.0, 81, 4.5, 270.0, 8.0, 270.0
2023-11-21 15:55:00, 977.233, 977.233, 976.933, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -3.3, 0.3, 0.0, 90, 3.1, 270.0, 5.4, 270.0
2023-11-21 15:56:00, 977.200, 977.200, 976.900, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -3.6, 0.3, 0.0, 81, 3.6, 270.0, 5.4, 270.0
2023-11-21 15:57:00, 977.166, 977.166, 976.866, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -2.9, 0.3, 0.0, 81, 2.7, 270.0, 3.1, 270.0
2023-11-21 15:58:00, 977.267, 977.267, 976.967, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -2.9, 0.3, 0.0, 85, 2.7, 202.5, 3.6, 225.0
2023-11-21 15:59:00, 977.064, 977.064, 976.764, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, 0.3, 0.3, 0.0, 81, 0.9, 202.5, 1.3, 202.5
2023-11-21 16:00:00, 976.963, 976.963, 976.663, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, 0.3, 0.3, 0.0, 90, 1.3, 270.0, 1.8, 180.0
2023-11-21 16:01:00, 977.030, 977.030, 976.730, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -2.9, 0.3, 0.0, 81, 2.7, 337.5, 4.0, 337.5
2023-11-21 16:02:00, 977.064, 977.064, 976.764, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.8, 0.3, 0.0, 81, 5.4, 292.5, 8.0, 292.5
2023-11-21 16:03:00, 976.996, 976.996, 976.696, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.5, 0.3, 0.0, 90, 4.9, 292.5, 7.2, 270.0
2023-11-21 16:04:00, 976.996, 976.996, 976.696, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -4.5, 0.3, 0.0, 81, 4.9, 270.0, 6.3, 292.5
2023-11-21 16:05:00, 977.166, 977.166, 976.866, 29.1, 0.3, 11, 66, 0.0, 0.0, -5.3, -4.0, 0.3, 0.0, 81, 4.0, 270.0, 5.8, 270.0
2023-11-21 16:06:00, 977.200, 977.200, 976.900, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -3.6, 0.3, 0.0, 90, 3.6, 292.5, 5.8, 270.0
2023-11-21 16:07:00, 977.233, 977.233, 976.933, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -2.3, 0.3, 0.0, 85, 2.2, 292.5, 3.1, 292.5
2023-11-21 16:08:00, 977.132, 977.132, 976.832, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -1.8, 0.3, 0.0, 77, 1.8, 292.5, 2.2, 292.5
2023-11-21 16:09:00, 977.132, 977.132, 976.832, 29.1, 0.3, 10, 65, 0.0, 0.0, -5.5, -1.8, 0.3, 0.0, 81, 1.8, 292.5, 2.7, 292.5
2023-11-21 16:10:00, 977.200, 977.200, 976.900, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -3.2, 0.3, 0.0, 81, 3.1, 315.0, 4.9, 315.0
2023-11-21 16:11:00, 977.301, 977.301, 977.001, 29.2, 0.3, 10, 66, 0.0, 0.0, -5.3, -2.4, 0.3, 0.0, 90, 2.2, 247.5, 3.6, 315.0
2023-11-21 16:12:00, 977.978, 977.978, 977.678, 29.2, 0.3, 10, 66, 0.0, 0.0, -5.3, -1.9, 0.3, 0.0, 90, 1.8, 0.0, 3.1, 315.0
2023-11-21 16:13:00, 977.978, 977.978, 977.678, 29.2, 0.3, 10, 66, 0.0, 0.0, -5.3, -2.9, 0.3, 0.0, 81, 2.7, 270.0, 4.0, 270.0
2023-11-21 16:14:00, 977.200, 977.200, 976.900, 29.2, 0.3, 10, 66, 0.0, 0.0, -5.3, -2.9, 0.3, 0.0, 81, 2.7, 270.0, 4.0, 270.0
2023-11-21 16:15:00, 977.335, 977.335, 977.035, 29.2, 0.3, 10, 67, 0.0, 0.0, -5.1, -4.5, 0.3, 0.0, 85, 4.9, 292.5, 6.7, 315.0
2023-11-21 16:16:00, 977.233, 977.233, 976.933, 29.2, 0.3, 10, 66, 0.0, 0.0, -5.3, -5.2, 0.3, 0.0, 85, 6.3, 270.0, 8.9, 270.0
2023-11-21 16:17:00, 977.403, 977.403, 977.103, 29.2, 0.3, 10, 66, 0.0, 0.0, -5.3, -4.5, 0.3, 0.0, 85, 4.9, 202.5, 8.9, 270.0
2023-11-21 16:18:00, 977.098, 977.098, 976.798, 29.1, 0.3, 9, 66, 0.0, 0.0, -5.3, -3.2, 0.3, 0.0, 81, 3.1, 225.0, 6.3, 315.0
2023-11-21 16:19:00, 977.064, 977.064, 976.764, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -3.6, 0.3, 0.0, 81, 3.6, 270.0, 4.9, 337.5
2023-11-21 16:20:00, 977.200, 977.200, 976.900, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -3.9, 0.3, 0.0, 85, 4.0, 270.0, 6.3, 270.0
2023-11-21 16:21:00, 977.301, 977.301, 977.001, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -2.9, 0.3, 0.0, 81, 2.7, 270.0, 5.4, 270.0
2023-11-21 16:22:00, 977.233, 977.233, 976.933, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -3.3, 0.3, 0.0, 90, 3.1, 270.0, 6.3, 270.0
2023-11-21 16:23:00, 977.335, 977.335, 977.035, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -1.9, 0.3, 0.0, 81, 1.8, 292.5, 3.1, 157.5
2023-11-21 16:24:00, 977.267, 977.267, 976.967, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -2.4, 0.3, 0.0, 85, 2.2, 157.5, 2.7, 225.0
2023-11-21 16:25:00, 977.437, 977.437, 977.137, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -2.4, 0.3, 0.0, 85, 2.2, 270.0, 4.5, 270.0
2023-11-21 16:26:00, 977.369, 977.369, 977.069, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -1.9, 0.3, 0.0, 81, 1.8, 247.5, 3.6, 225.0
2023-11-21 16:27:00, 977.403, 977.403, 977.103, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, 0.3, 0.3, 0.0, 90, 0.9, 247.5, 2.7, 247.5
2023-11-21 16:28:00, 977.470, 977.470, 977.171, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -4.0, 0.3, 0.0, 85, 4.0, 292.5, 5.4, 337.5
2023-11-21 16:29:00, 977.267, 977.267, 976.967, 29.1, 0.2, 10, 67, 0.0, 0.0, -5.2, -4.6, 0.2, 0.0, 85, 4.9, 292.5, 8.0, 270.0
2023-11-21 16:30:00, 977.369, 977.369, 977.069, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -2.9, 0.3, 0.0, 77, 2.7, 292.5, 4.9, 270.0
2023-11-21 16:31:00, 977.369, 977.369, 977.069, 29.1, 0.2, 10, 67, 0.0, 0.0, -5.2, -2.9, 0.2, 0.0, 81, 2.7, 292.5, 4.0, 0.0
2023-11-21 16:32:00, 977.437, 977.437, 977.137, 29.1, 0.2, 10, 67, 0.0, 0.0, -5.2, -4.3, 0.2, 0.0, 90, 4.5, 225.0, 5.8, 270.0
2023-11-21 16:33:00, 977.335, 977.335, 977.035, 29.1, 0.2, 10, 66, 0.0, 0.0, -5.4, -4.6, 0.2, 0.0, 81, 4.9, 270.0, 7.2, 292.5
2023-11-21 16:34:00, 977.470, 977.470, 977.171, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -4.3, 0.3, 0.0, 90, 4.5, 292.5, 7.6, 270.0
2023-11-21 16:35:00, 977.538, 977.538, 977.238, 29.1, 0.3, 10, 67, 0.0, 0.0, -5.1, -4.0, 0.3, 0.0, 81, 4.0, 270.0, 5.4, 247.5
2023-11-21 16:36:00, 977.470, 977.470, 977.171, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -4.0, 0.3, 0.0, 81, 4.0, 180.0, 5.4, 225.0
2023-11-21 16:37:00, 977.606, 977.606, 977.306, 29.1, 0.3, 10, 66, 0.0, 0.0, -5.3, -4.8, 0.3, 0.0, 85, 5.4, 225.0, 8.0, 270.0
2023-11-21 16:38:00, 977.538, 977.538, 977.238, 29.1, 0.3, 9, 66, 0.0, 0.0, -5.3, -5.6, 0.3, 0.0, 81, 7.2, 292.5, 13.0, 292.5
2023-11-21 16:39:00, 977.674, 977.674, 977.374, 29.1, 0.3, 9, 67, 0.0, 0.0, -5.1, -5.2, 0.3, 0.0, 85, 6.3, 270.0, 9.4, 270.0
2023-11-21 16:40:00, 977.707, 977.707, 977.408, 29.1, 0.3, 9, 67, 0.0, 0.0, -5.1, -5.8, 0.3, 0.0, 85, 7.6, 247.5, 13.4, 247.5
2023-11-21 16:41:00, 977.538, 977.538, 977.238, 29.0, 0.3, 9, 67, 0.0, 0.0, -5.1, -4.8, 0.3, 0.0, 85, 5.4, 292.5, 8.9, 270.0
